PMID	Pubdate	Journal	Disease ID	Disease Text	Food ID	Food Text	Sentence	Labels
27744281	2016	Journal of economic entomology	MESH:D064420	toxicity	Food ID:157519	wintergreen	The LC50 values of contact ANN-DISEASE of ANN-FOOD oil were 0.086 and 0.060 uL/adult after 1 and 8 h of exposure, respectively.	Neutral
28425131	2017	Pediatric dermatology	MESH:D003877	irritant contact dermatitis	Food ID:4682	garlic	The health benefits of ANN-FOOD (Allium sativum) as a naturopathic remedy have been well documented, but topical application of garlic has been linked to allergic and ANN-DISEASE.	Negative
28425131	2017	Pediatric dermatology	MESH:D003877	irritant contact dermatitis	Food ID:4682	Allium sativum	The health benefits of garlic (ANN-FOOD) as a naturopathic remedy have been well documented, but topical application of garlic has been linked to allergic and ANN-DISEASE.	Negative
28425131	2017	Pediatric dermatology	MESH:D003877	irritant contact dermatitis	Food ID:4682	garlic	The health benefits of garlic (Allium sativum) as a naturopathic remedy have been well documented, but topical application of ANN-FOOD has been linked to allergic and ANN-DISEASE.	Negative
28425131	2017	Pediatric dermatology	MESH:D003877	irritant contact dermatitis	Food ID:4682	garlic	We present a case of severe ANN-DISEASE due to application of a fresh ANN-FOOD necklace to the neck of infant for treatment of nasal congestion.	Negative
28648972	2017	International immunopharmacology	MESH:D007674	renal injury	Food ID:4682	garlic	OBJECTIVE ``PURPOSE'': In the present work, we intend to investigate the protective role of DATS, a ANN-FOOD organosulfur compound in preventing the As-induced oxidative stress mediated ANN-DISEASE in rats.	Neutral
2904962	1987	Journal of the American Mosquito Control Association	MESH:D007239	infective	Food ID:4232	sunflower	The asexual stages (presporangial mycelia) of Lagenidium giganteum cultured on ANN-FOOD seed extract were encapsulated in calcium alginate and remained ANN-DISEASE to mosquito larvae, Culex quinquefasciatus, after storage at 15 degrees C for up to 75 days.	Neutral
6511801	1984	Journal of cancer research and clinical oncology	MESH:D009369	tumor	Food ID:4182	sesame	The primary ANN-DISEASE ER 15-P was induced by inoculation of 1 mg methylcholanthrene in 0.1 ml ANN-FOOD oil into the left femoral muscle of a female C57/Bl6J mouse.	Neutral
6521072	1984	Japanese journal of pharmacology	MESH:D009422	neuropathy	Food ID:49827	licorice	The combined effects of paeoniflorin (PF), a main component of paeony roots, and glycyrrhizin (GLR), a main component of ANN-FOOD roots, were investigated on isolated sciatic nerve-sartorius muscle preparations in frogs, or on isolated or in situ phrenic nerve-diaphragm muscle preparations in mice, intending to explain the effects of ``Shakuyaku-Kanzo-To, composed of both these Chinese drugs, on clinical ANN-DISEASE.	Neutral
6538399	1984	Archives of biochemistry and biophysics	MESH:D006258	head blight disease	Food ID:4222	safflower	Suppression of the synthesis of polyacetylenic phytoalexins suggests a role for brefeldin A in limiting the host range of A. carthami, the causal agent of a leaf and ANN-DISEASE in ANN-FOOD.	Neutral
8314443	1993	Diabetologia	MESH:D003920	diabetic	Food ID:3942	evening primrose	Treatment of a parallel group of ANN-DISEASE rats with ANN-FOOD oil, by dietary admixture throughout the protocol, prevented this ischaemia (Doppler flux was 91% of evening primrose-oil-treated controls and was not significantly different).	Neutral
8314443	1993	Diabetologia	MESH:D007511	ischaemia	Food ID:3942	evening primrose	Treatment of a parallel group of diabetic rats with ANN-FOOD oil, by dietary admixture throughout the protocol, prevented this ANN-DISEASE (Doppler flux was 91% of evening primrose-oil-treated controls and was not significantly different).	Positive
8314443	1993	Diabetologia	MESH:D003920	diabetic	Food ID:3942	evening primrose	Treatment of a parallel group of ANN-DISEASE rats with evening primrose oil, by dietary admixture throughout the protocol, prevented this ischaemia (Doppler flux was 91% of ANN-FOOD-oil-treated controls and was not significantly different).	Neutral
8314443	1993	Diabetologia	MESH:D007511	ischaemia	Food ID:3942	evening primrose	Treatment of a parallel group of diabetic rats with evening primrose oil, by dietary admixture throughout the protocol, prevented this ANN-DISEASE (Doppler flux was 91% of ANN-FOOD-oil-treated controls and was not significantly different).	Positive
8314443	1993	Diabetologia	MESH:D051437	anoxic conduction failure	Food ID:3942	evening primrose	In another experiment ANN-FOOD oil markedly antagonised the development of exaggerated resistance to ANN-DISEASE in sciatic nerves from diabetic rats.	Positive
8314443	1993	Diabetologia	MESH:D003920	diabetic	Food ID:3942	evening primrose	In another experiment ANN-FOOD oil markedly antagonised the development of exaggerated resistance to anoxic conduction failure in sciatic nerves from ANN-DISEASE rats.	Neutral
8314443	1993	Diabetologia	MESH:D003920	diabetic	Food ID:3942	evening primrose	The resistance to anoxia of nerves from non-ANN-DISEASE rats was also reduced by ANN-FOOD oil.	Neutral
8314443	1993	Diabetologia	MESH:D007511	ischaemia	Food ID:3942	evening primrose	The findings also promote ANN-FOOD oil as a potential treatment to prevent nerve ANN-DISEASE.	Positive
8336514	1993	Life sciences	MESH:D006947	hyperkalemia	Food ID:49827	liquorice	These data support the assumption that ANN-FOOD extract can be used safely in the therapy for treating ANN-DISEASE due to selective hypoaldosteronism in diabetes mellitus subjects.	Positive
8336514	1993	Life sciences	MESH:D006994	hypoaldosteronism	Food ID:49827	liquorice	These data support the assumption that ANN-FOOD extract can be used safely in the therapy for treating hyperkalemia due to selective ANN-DISEASE in diabetes mellitus subjects.	Neutral
8336514	1993	Life sciences	MESH:D003920	diabetes mellitus	Food ID:49827	liquorice	These data support the assumption that ANN-FOOD extract can be used safely in the therapy for treating hyperkalemia due to selective hypoaldosteronism in ANN-DISEASE subjects.	Neutral
8340031	1993	Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association	MESH:D063646	carcinogenesis	Food ID:51089	nutmeg	The present paper reports the modifying potential of areca nut (Areca catechu), an ingredient of the habitual masticatory betel quid, on the induction of the hepatic detoxification system in mice by mace (the aril of ANN-FOOD, Myristica fragrans) a known chemopreventor of chemically induced ANN-DISEASE.	Positive
8340031	1993	Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association	MESH:D063646	carcinogenesis	Food ID:51089	Myristica fragrans	The present paper reports the modifying potential of areca nut (Areca catechu), an ingredient of the habitual masticatory betel quid, on the induction of the hepatic detoxification system in mice by mace (the aril of nutmeg, ANN-FOOD) a known chemopreventor of chemically induced ANN-DISEASE.	Neutral
12011348	2002	Plant physiology	MESH:D007239	infection	Food ID:4006	Linum usitatissimum	Expression of the fis1 gene from flax (ANN-FOOD) is induced by a compatible rust (Melampsora lini) ANN-DISEASE.	Neutral
12011982	2002	International journal of molecular medicine	MESH:D009369	cancer	Food ID:4682	garlic	Previous studies have shown that aged ANN-FOOD extract suppresses ANN-DISEASE growth and enhances immune system against cancer, and yet little is known about inhibition of the cancer cell migration.	Positive
12011982	2002	International journal of molecular medicine	MESH:D009369	cancer	Food ID:4682	garlic	Previous studies have shown that aged ANN-FOOD extract suppresses cancer growth and enhances immune system against ANN-DISEASE, and yet little is known about inhibition of the cancer cell migration.	Positive
12011982	2002	International journal of molecular medicine	MESH:D009369	cancer	Food ID:4682	garlic	Previous studies have shown that aged ANN-FOOD extract suppresses cancer growth and enhances immune system against cancer, and yet little is known about inhibition of the ANN-DISEASE cell migration.	Neutral
12011982	2002	International journal of molecular medicine	MESH:D009369	sarcoma tumor	Food ID:4682	garlic	In this study we investigated whether the aged ANN-FOOD extract inhibits growth and migration of rat ANN-DISEASE cells.	Neutral
12011982	2002	International journal of molecular medicine	MESH:D009369	tumor	Food ID:4682	garlic	The suppression of ANN-DISEASE cell growth was demonstrated by counting the cell number in three groups (control, cultured with 10 mg/ml, 20 mg/ml of aged ANN-FOOD extracts) after culturing for 3 days and 5 days.	Neutral
12011982	2002	International journal of molecular medicine	MESH:D009369	sarcoma cancer	Food ID:4682	garlic	The results showed that aged ANN-FOOD extract inhibited the growth of rat ANN-DISEASE cells in a dose-dependent manner, compared to the numbers of the cells grown in control group.	Positive
12011982	2002	International journal of molecular medicine	MESH:D009369	tumor	Food ID:4682	garlic	The inhibition of ANN-DISEASE cell migration was examined by measuring the distance of trails left behind by the tumor cells when they passed through the polybeads overnight in four groups (control, 5 mg/ml, 10 mg/ml, 20 mg/ml aged ANN-FOOD extracts).	Neutral
12011982	2002	International journal of molecular medicine	MESH:D009369	tumor	Food ID:4682	garlic	The inhibition of tumor cell migration was examined by measuring the distance of trails left behind by the ANN-DISEASE cells when they passed through the polybeads overnight in four groups (control, 5 mg/ml, 10 mg/ml, 20 mg/ml aged ANN-FOOD extracts).	Neutral
12011982	2002	International journal of molecular medicine	MESH:D009369	tumor	Food ID:4682	garlic	The results also showed that the inhibitory effect of aged ANN-FOOD extracts on ANN-DISEASE cell migration was dose-dependent.	Positive
12011982	2002	International journal of molecular medicine	MESH:D012509	sarcoma	Food ID:4682	garlic	This is the first report to show that the aged ANN-FOOD extract inhibits rat ANN-DISEASE cell migration, a critical feature of tumor cell metastasis.	Positive
12011982	2002	International journal of molecular medicine	MESH:D009369	tumor	Food ID:4682	garlic	This is the first report to show that the aged ANN-FOOD extract inhibits rat sarcoma cell migration, a critical feature of ANN-DISEASE cell metastasis.	Positive
12011982	2002	International journal of molecular medicine	MESH:D009369	cancer	Food ID:4682	garlic	The results suggest that ANN-FOOD, as a natural plant, unlike other ANN-DISEASE treatment methods, may play a role in fighting cancer without significant side effects.	Positive
12011982	2002	International journal of molecular medicine	MESH:D009369	cancer	Food ID:4682	garlic	The results suggest that ANN-FOOD, as a natural plant, unlike other cancer treatment methods, may play a role in fighting ANN-DISEASE without significant side effects.	Positive
12022006	2002	Klinische Monatsblatter fur Augenheilkunde	MESH:D012163	pseudophakic retinal detachment	Food ID:3879	Lucerne	BACKGROUND: Pars plana vitrectomy, usually without additional buckling procedures, is the first choice for repair of ANN-DISEASE at the ANN-FOOD Eye Hospital.	Neutral
12027075	2002	Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology	OMIM:613207	rhinoconjunctivitis and gastrointestinal symptoms	Food ID:271192	aniseed	OBJECTIVE: This investigation was undertaken to study the allergens implicated in a case of occupational allergy to ANN-FOOD associated with ANN-DISEASE.	Neutral
12027075	2002	Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology	OMIM:613207	occupational rhinoconjunctivitis	Food ID:271192	aniseed	CONCLUSIONS: We demonstrate the presence of ANN-FOOD allergens in a case of ANN-DISEASE and food allergy, with molecular weights for this spice that differed from those previously reported.	Negative
12040126	2002	Microbiology and molecular biology reviews : MMBR	MESH:D020261	inorganic arsenic	Food ID:4682	garlic	The problem was caused by certain fungi that grew in the presence of ANN-DISEASE to form a toxic, ANN-FOOD-odored gas.	Neutral
15862674	2005	Journal of pharmaceutical and biomedical analysis	MESH:D002318	cardiovascular disease	Food ID:4682	garlic	The consumption of ANN-FOOD reduces the risk of ANN-DISEASE and cancer, S-allylcysteine sulfoxide (alliin), allicin (DATi), diallyl disulfide (DADS), S-allylcysteine (SAC) and several storage dipeptides are the organo-sulphur compounds (OSC) involved in the protective mechanism of garlic against cardiovascular disorders and carcinogenesis.	Positive
15862674	2005	Journal of pharmaceutical and biomedical analysis	MESH:D009369	cancer	Food ID:4682	garlic	The consumption of ANN-FOOD reduces the risk of cardiovascular disease and ANN-DISEASE, S-allylcysteine sulfoxide (alliin), allicin (DATi), diallyl disulfide (DADS), S-allylcysteine (SAC) and several storage dipeptides are the organo-sulphur compounds (OSC) involved in the protective mechanism of garlic against cardiovascular disorders and carcinogenesis.	Positive
15862674	2005	Journal of pharmaceutical and biomedical analysis	MESH:D002318	cardiovascular disorders	Food ID:4682	garlic	The consumption of ANN-FOOD reduces the risk of cardiovascular disease and cancer, S-allylcysteine sulfoxide (alliin), allicin (DATi), diallyl disulfide (DADS), S-allylcysteine (SAC) and several storage dipeptides are the organo-sulphur compounds (OSC) involved in the protective mechanism of garlic against ANN-DISEASE and carcinogenesis.	Positive
15862674	2005	Journal of pharmaceutical and biomedical analysis	MESH:D063646	carcinogenesis	Food ID:4682	garlic	The consumption of ANN-FOOD reduces the risk of cardiovascular disease and cancer, S-allylcysteine sulfoxide (alliin), allicin (DATi), diallyl disulfide (DADS), S-allylcysteine (SAC) and several storage dipeptides are the organo-sulphur compounds (OSC) involved in the protective mechanism of garlic against cardiovascular disorders and ANN-DISEASE.	Positive
